Source,Target,weight,type
BrittRepublican,realKarliBonne,0.0019559902200488996,Connection
BrittRepublican,NTDNews,0.002232142857142857,Connection
candlesinthenight,stormypatriotjoe21,0.011015911872705019,Connection
HOTWisconsin,PatriotVoiceOfficial,0.004048582995951417,Connection
freestatecolorado,veryreasonable,0.0009852216748768472,Connection
CharlieKirk,covid19vaccinevictims,0.0018050541516245488,Connection
ArrestsIndictmentsJustice,PatriotVoiceOfficial,0.005471956224350205,Connection
ThePrisonersRecord,theprofessorsrecord,0.02071563088512241,Connection
Pi_An0n,ThePrisonersRecord,0.022222222222222223,Connection
Pi_An0n,theprofessorsrecord,0.00423728813559322,Connection
RedPillDealer4833,realKarliBonne,0.01313446126447017,Connection
pjwnews,womanhate,0.004642525533890436,Connection
ALoneRaccoon,thepeoplesaudit,0.022988505747126436,Connection
MadisonCawthorn,joeoltmann,0.004008016032064128,Connection
followsthewhiterabbit,stormypatriotjoe21,0.0066711140760507,Connection
PatriotVoiceOfficial,stormypatriotjoe21,0.0012285012285012285,Connection
AltSkull48,RealTyphus,0.012987012987012988,Connection
RealTyphus,WARPIGmemes,0.024390243902439025,Connection
AltSkull48,WARPIGmemes,0.012048192771084338,Connection
PatriotVoiceOfficial,pjwnews,0.0022813688212927757,Connection
nationalpulse,westcoast_intel,0.0030807147258163892,Connection
PatriotArmy,realKariLake,0.002617801047120419,Connection
TraditionalBritainGroup,southafricanminorityunion,0.0014492753623188406,Connection
WokeSocieties,candlesinthenight,0.0022727272727272726,Connection
AltSkull48,candlesinthenight,0.008316008316008316,Connection
BannonWarRoom,WokeSocieties,0.004151100041511001,Connection
AltSkull48,BannonWarRoom,0.0012195121951219512,Connection
AltSkull48,WokeSocieties,0.00847457627118644,Connection
joeoltmann,loomeredofficial,0.012944983818770227,Connection
loomeredofficial,theprofessorsrecord,0.013574660633484163,Connection
MichaelJLindell,loomeredofficial,0.007334963325183374,Connection
MichaelJLindell,theprofessorsrecord,0.00911854103343465,Connection
Not_On_The_Beeb,followsthewhiterabbit,0.005239520958083832,Connection
Fighting4_AZ,Vigilant_News,0.003205128205128205,Connection
DoctorQsBoomBox,TwilightLastGleaming,0.005494505494505495,Connection
DoctorQsBoomBox,exposingthelies,0.010101010101010102,Connection
DoctorQsBoomBox,NTDNews,0.002973240832507433,Connection
DoctorQsBoomBox,FuryRoad_Intel,0.008264462809917356,Connection
TwilightLastGleaming,realKarliBonne,0.0002469135802469136,Connection
exposingthelies,realKarliBonne,0.00024588148512417015,Connection
TwilightLastGleaming,exposingthelies,0.05405405405405406,Connection
NTDNews,exposingthelies,0.0011534025374855825,Connection
FuryRoad_Intel,exposingthelies,0.030927835051546393,Connection
ENDHUMANTRAFFICKING,GeneralFlynnExposed,0.004347826086956522,Connection
BannonWarRoom,ElectionFraud20_org,0.0029424127784783522,Connection
ElectionFraud20_org,Jack_Posobiec,0.0010251153254741158,Connection
NTDNews,theprofessorsrecord,0.01008533747090768,Connection
ElectionFraud20_org,theprofessorsrecord,0.011538461538461539,Connection
ElectionFraud20_org,NTDNews,0.0022172949002217295,Connection
NTDNews,TheTrumpist,0.002331002331002331,Connection
MadisonCawthorn,TheTrumpist,0.009615384615384616,Connection
thepeoplesaudit,trooper_channel,0.003663003663003663,Connection
AFPP_US,thepeoplesaudit,0.007633587786259542,Connection
AFPP_US,trooper_channel,0.04918032786885246,Connection
MurderTheMedia,PrivSecGoy,0.006535947712418301,Connection
HOTWisconsin,pjwnews,0.0026200873362445414,Connection
WeTheMedia,redpillpharmacist,0.011603375527426161,Connection
CharlieKirk,WeTheMedia,0.006339144215530904,Connection
CharlieKirk,redpillpharmacist,0.007454739084132056,Connection
Vigilant_News,lifesitetelegram,0.0023677979479084454,Connection
FuryRoad_Intel,NevsChannel,0.007246376811594203,Connection
FuryRoad_Intel,Jack_Posobiec,0.003069053708439898,Connection
ENDHUMANTRAFFICKING,GAelectionaudit,0.0064516129032258064,Connection
ArrestsIndictmentsJustice,GAelectionaudit,0.007590132827324478,Connection
ArrestsIndictmentsJustice,ENDHUMANTRAFFICKING,0.005154639175257732,Connection
AuditWINews,realKarliBonne,0.0002463054187192118,Connection
HOTWisconsin,Vigilant_News,0.004629629629629629,Connection
GAelectionaudit,candlesinthenight,0.004246284501061571,Connection
Richardcitizenjournalists,joeoltmann,0.002277904328018223,Connection
MichaelJLindell,epochtimes,0.006010171058714748,Connection
robinmg,vaccinechoiceaustralia,0.0014792899408284023,Connection
piratejohn1,vaccinechoiceaustralia,0.004975124378109453,Connection
piratejohn1,robinmg,0.0024067388688327317,Connection
informationliberation,realKarliBonne,0.00047192071731949034,Connection
Richardcitizenjournalists,followsthewhiterabbit,0.0009523809523809524,Connection
BannonWarRoom,Richardcitizenjournalists,0.0008532423208191126,Connection
Richardcitizenjournalists,realKarliBonne,0.0002461235540241201,Connection
Cat_The_Great,MARK37public,0.024390243902439025,Connection
Cat_The_Great,CharlieKirk,0.0057306590257879654,Connection
CharlieKirk,MARK37public,0.003205128205128205,Connection
pjwnews,yuriwarnedus,0.004849660523763337,Connection
GoBPH,stormypatriotjoe21,0.002066115702479339,Connection
GoBPH,theprofessorsrecord,0.0021551724137931034,Connection
GoBPH,veryreasonable,0.0010449320794148381,Connection
stormypatriotjoe21,theprofessorsrecord,0.003188097768331562,Connection
ElectionEducation,thepeoplesaudit,0.03125,Connection
ElectionEducation,RICASE2020,0.037037037037037035,Connection
RICASE2020,thepeoplesaudit,0.004219409282700422,Connection
ElectionFraud20_org,thepeoplesaudit,0.027303754266211604,Connection
ElectionFraud20_org,RICASE2020,0.015625,Connection
Not_On_The_Beeb,OffgridiIreland,0.0045871559633027525,Connection
TruthHammer,stormypatriotjoe21,0.011782032400589101,Connection
BannonWarRoom,TruthHammer,0.007575757575757576,Connection
FallawsophyJFD,QNewsOfficialTV,0.0013422818791946308,Connection
piratejohn1,realKarliBonne,0.0007115749525616698,Connection
PepeMatter,piratejohn1,0.0033003300330033004,Connection
AmericasAuditForce,theprofessorsrecord,0.01338432122370937,Connection
AmericasAuditForce,PatriotVoiceOfficial,0.007537688442211055,Connection
AmericasAuditForce,nationalpulse,0.0026666666666666666,Connection
AussieCossack,BannonWarRoom,0.00039308176100628933,Connection
CharlieKirk,nationalpulse,0.0057570523891767415,Connection
BrittRepublican,nationalpulse,0.002012072434607646,Connection
BrittRepublican,CharlieKirk,0.005449591280653951,Connection
followsthewhiterabbit,piratejohn1,0.0016611295681063123,Connection
Qrashthematrix,piratejohn1,0.0026472534745201853,Connection
BrittRepublican,TraditionalBritainGroup,0.0013698630136986301,Connection
MadisonCawthorn,dotconnectinganons,0.0017699115044247787,Connection
MadisonCawthorn,redpillpharmacist,0.002785515320334262,Connection
eastcoast_intel,loomeredofficial,0.0038314176245210726,Connection
DismantlingTheCabal,WARPIGmemes,0.0125,Connection
MichaelJLindell,PatriotVoiceOfficial,0.00375234521575985,Connection
infowarslive,joeoltmann,0.003257328990228013,Connection
infowarslive,veryreasonable,0.0006839945280437756,Connection
PatriotArmy,realKarliBonne,0.002569493109086662,Connection
NTDNews,PatriotArmy,0.0064516129032258064,Connection
PatriotArmy,PatriotVoiceOfficial,0.003430531732418525,Connection
morrakiu,prowhitefam2,0.017361111111111112,Connection
TraditionalBritainGroup,prowhitefam2,0.0026666666666666666,Connection
BannonWarRoom,ConsciousM8rix,0.001288659793814433,Connection
Fighting4_AZ,joeoltmann,0.0054446460980036296,Connection
Fighting4_AZ,veryreasonable,0.0027522935779816515,Connection
CharlieKirk,NTDNews,0.008764241893076249,Connection
HOTWisconsin,SGTnewsNetwork,0.004366812227074236,Connection
SGTnewsNetwork,realKarliBonne,0.0019516955354964625,Connection
SGTnewsNetwork,pjwnews,0.002859866539561487,Connection
HOTWisconsin,joeoltmann,0.006956521739130435,Connection
AuditWINews,BannonWarRoom,0.0004269854824935952,Connection
AuditWINews,joeoltmann,0.0022935779816513763,Connection
mgshowchannel,realKarliBonne,0.0017094017094017094,Connection
CharlieKirk,theprofessorsrecord,0.007822685788787484,Connection
blacklistedresearch,thexyztelegram,0.03636363636363636,Connection
GAelectionaudit,veryreasonable,0.0064995357474466105,Connection
MichaelJLindell,freestatecolorado,0.007662835249042145,Connection
freestatecolorado,rockymountain_intel,0.03896103896103896,Connection
MichaelJLindell,rockymountain_intel,0.004545454545454545,Connection
lifesitetelegram,nationalpulse,0.010938924339106655,Connection
SSG_Cue,epochtimes,0.0014734774066797642,Connection
MichaelJLindell,realKariLake,0.01849217638691323,Connection
ArrestsIndictmentsJustice,westcoast_intel,0.008488964346349746,Connection
WeTheMedia,joeoltmann,0.005434782608695652,Connection
ArrestsIndictmentsJustice,Brandenburg4MI,0.008456659619450317,Connection
nationalpulse,redpillpharmacist,0.003391472868217054,Connection
JennyBethM,PearFEED,0.0038022813688212928,Connection
PatriotArmy,PearFEED,0.006147540983606557,Connection
JennyBethM,NTDNews,0.0011574074074074073,Connection
JennyBethM,PatriotArmy,0.0036231884057971015,Connection
BannonWarRoom,lifesitetelegram,0.002583979328165375,Connection
QNewsOfficialTV,lifesitetelegram,0.0026298487836949377,Connection
AussieCossack,mgshowchannel,0.0035211267605633804,Connection
TraditionalBritainGroup,bubbakate2023,0.0029154518950437317,Connection
bubbakate2023,markacollett,0.011363636363636364,Connection
CheckMateNews,bleibtstark,0.01282051282051282,Connection
BlackCrimes,VoterApathyParty01,0.02040816326530612,Connection
NTDNews,robinmg,0.002012072434607646,Connection
joeoltmann,robinmg,0.00375234521575985,Connection
imglover13THGENPATRIOT,robinmg,0.0015105740181268882,Connection
loomeredofficial,robinmg,0.002320185614849188,Connection
ElectionFraud20_org,robinmg,0.001394700139470014,Connection
NTDNews,imglover13THGENPATRIOT,0.0011792452830188679,Connection
imglover13THGENPATRIOT,joeoltmann,0.0023584905660377358,Connection
imglover13THGENPATRIOT,loomeredofficial,0.0045871559633027525,Connection
ElectionFraud20_org,imglover13THGENPATRIOT,0.013888888888888888,Connection
ElectionFraud20_org,loomeredofficial,0.007352941176470588,Connection
ALoneRaccoon,BannonWarRoom,0.0032881216605014385,Connection
ALoneRaccoon,Jack_Posobiec,0.006012024048096192,Connection
ALoneRaccoon,realKarliBonne,0.0028936580660718593,Connection
ALoneRaccoon,joeoltmann,0.022944550669216062,Connection
PatriotVoiceOfficial,QNewsOfficialTV,0.004668534080298786,Connection
MichaelJLindell,QNewsOfficialTV,0.0021208907741251328,Connection
GAelectionaudit,redpillpharmacist,0.0026246719160104987,Connection
DismantlingTheCabal,followsthewhiterabbit,0.0017241379310344827,Connection
ArrestsIndictmentsJustice,DismantlingTheCabal,0.0018656716417910447,Connection
DismantlingTheCabal,QNewsOfficialTV,0.00228310502283105,Connection
candlesinthenight,dotconnectinganons,0.012269938650306749,Connection
AmericasAuditForce,joeoltmann,0.010438413361169102,Connection
AmericasAuditForce,BannonWarRoom,0.0008375209380234506,Connection
TraditionalBritainGroup,ourwarstoday,0.0013513513513513514,Connection
DieWahrheitKommt,joinRESISTANCEChannel,0.03225806451612903,Connection
SETexasProudBoys,TexasPB,0.3333333333333333,Connection
MurderTheMedia,SETexasProudBoys,0.008695652173913044,Connection
SETexasProudBoys,infowarslive,0.001968503937007874,Connection
MurderTheMedia,TexasPB,0.008547008547008548,Connection
TexasPB,infowarslive,0.00196078431372549,Connection
MurderTheMedia,infowarslive,0.00322061191626409,Connection
ArizonaRedRoots,Qrashthematrix,0.0006927606511950121,Connection
CharlieKirk,TruthHammer,0.005847953216374269,Connection
NTDNews,TruthHammer,0.0038424591738712775,Connection
NTDNews,Vigilant_News,0.0030211480362537764,Connection
TruthHammer,Vigilant_News,0.01167883211678832,Connection
QNewsOfficialTV,VoiceOfWales,0.0012531328320802004,Connection
QNewsOfficialTV,veryreasonable,0.0023612750885478157,Connection
pbfcks,pjwnews,0.0009813542688910696,Connection
Not_On_The_Beeb,thevoiduk,0.0028011204481792717,Connection
ArrestsIndictmentsJustice,theprofessorsrecord,0.003484320557491289,Connection
PatriotVoiceOfficial,SpecialQForces,0.007772020725388601,Connection
BoganChristainLobby,ausmed51,0.058823529411764705,Connection
NTDNews,Qrashthematrix,0.005448106782892944,Connection
Qrashthematrix,TruthHammer,0.0019672131147540984,Connection
PearFEED,Qrashthematrix,0.0025957170668397143,Connection
Qrashthematrix,lifesitetelegram,0.000550812448361333,Connection
TexasPB,WeTheMedia,0.003067484662576687,Connection
TexasPB,redpillpharmacist,0.0015698587127158557,Connection
bestimeline,worstimeline,0.03424657534246575,Connection
realKariLake,thepeoplesaudit,0.00535475234270415,Connection
Cat_The_Great,Jack_Posobiec,0.0010378827192527244,Connection
Cat_The_Great,Qrashthematrix,0.0006922810661128419,Connection
NevsChannel,Qrashthematrix,0.0032819166393173614,Connection
Cat_The_Great,WokeSocieties,0.014814814814814815,Connection
WokeSocieties,dotconnectinganons,0.006968641114982578,Connection
NevsChannel,WokeSocieties,0.01,Connection
Cat_The_Great,dotconnectinganons,0.0038535645472061657,Connection
Cat_The_Great,NevsChannel,0.012345679012345678,Connection
infowarslive,thevoiduk,0.0018214936247723133,Connection
PatriotVoiceOfficial,thevoiduk,0.00267379679144385,Connection
eastcoast_intel,thevoiduk,0.010752688172043012,Connection
followsthewhiterabbit,thevoiduk,0.0009363295880149813,Connection
joeoltmann,thevoiduk,0.002188183807439825,Connection
covid19negativereactions,thevoiduk,0.016666666666666666,Connection
awakenindiamovement,thevoiduk,0.020833333333333332,Connection
thevoiduk,westcoast_intel,0.004291845493562232,Connection
eastcoast_intel,infowarslive,0.0017889087656529517,Connection
infowarslive,robinmg,0.0025884383088869713,Connection
covid19negativereactions,infowarslive,0.0019011406844106464,Connection
awakenindiamovement,infowarslive,0.0019455252918287938,Connection
PatriotVoiceOfficial,eastcoast_intel,0.0026041666666666665,Connection
PatriotVoiceOfficial,robinmg,0.003048780487804878,Connection
PatriotVoiceOfficial,covid19negativereactions,0.002849002849002849,Connection
PatriotVoiceOfficial,awakenindiamovement,0.0029498525073746312,Connection
eastcoast_intel,followsthewhiterabbit,0.0018570102135561746,Connection
eastcoast_intel,joeoltmann,0.0021413276231263384,Connection
eastcoast_intel,robinmg,0.0014184397163120568,Connection
covid19negativereactions,eastcoast_intel,0.014285714285714285,Connection
awakenindiamovement,eastcoast_intel,0.017241379310344827,Connection
followsthewhiterabbit,joeoltmann,0.0020833333333333333,Connection
followsthewhiterabbit,robinmg,0.0029832935560859188,Connection
covid19negativereactions,followsthewhiterabbit,0.0009569377990430622,Connection
awakenindiamovement,followsthewhiterabbit,0.000968054211035818,Connection
joeoltmann,pjwnews,0.0014295925661186562,Connection
covid19negativereactions,joeoltmann,0.002304147465437788,Connection
awakenindiamovement,joeoltmann,0.002369668246445498,Connection
joeoltmann,westcoast_intel,0.0016474464579901153,Connection
covid19negativereactions,robinmg,0.001488095238095238,Connection
awakenindiamovement,robinmg,0.0015151515151515152,Connection
robinmg,westcoast_intel,0.0035587188612099642,Connection
covid19negativereactions,pjwnews,0.0009970089730807576,Connection
awakenindiamovement,pjwnews,0.0010090817356205853,Connection
awakenindiamovement,covid19negativereactions,0.04,Connection
covid19negativereactions,westcoast_intel,0.004761904761904762,Connection
awakenindiamovement,westcoast_intel,0.005050505050505051,Connection
Jack_Posobiec,MichaelJLindell,0.003840614498319731,Connection
CannCon,PatriotVoiceOfficial,0.0029585798816568047,Connection
SoothingWhitePillsChannel,epochtimes,0.0005055611729019212,Connection
markacollett,pjwnews,0.005698005698005698,Connection
PatriotVoiceOfficial,dotconnectinganons,0.009925558312655087,Connection
ALoneRaccoon,ArrestsIndictmentsJustice,0.009689922480620155,Connection
MadisonCawthorn,realKarliBonne,0.0014566642388929353,Connection
ElectionFraud20_org,candlesinthenight,0.002457002457002457,Connection
Vigilant_News,robinmg,0.009725906277630416,Connection
mgshowchannel,pjwnews,0.0009560229445506692,Connection
RedPillDealer4833,piratejohn1,0.001451378809869376,Connection
EastApp,studentsagainsttyrannyofficial,0.010830324909747292,Connection
SGTnewsNetwork,robinmg,0.004178272980501393,Connection
ImperiumPressOfficial,robinmg,0.0015220700152207,Connection
ArizonaAuditLiveFeeds,robinmg,0.0014367816091954023,Connection
ImperiumPressOfficial,SGTnewsNetwork,0.014285714285714285,Connection
ArizonaAuditLiveFeeds,SGTnewsNetwork,0.009174311926605505,Connection
ArizonaAuditLiveFeeds,ImperiumPressOfficial,0.021739130434782608,Connection
ALoneRaccoon,HOTWisconsin,0.014388489208633094,Connection
ALoneRaccoon,loomeredofficial,0.015432098765432098,Connection
DoctorQsBoomBox,followsthewhiterabbit,0.0041876046901172526,Connection
BannonWarRoom,awakened_144000,0.00042498937526561835,Connection
awakened_144000,pjwnews,0.000984251968503937,Connection
NewMexicoAuditForce,epochtimes,0.0009732360097323601,Connection
AFPP_US,NewMexicoAuditForce,0.009174311926605505,Connection
ElectionFraud20_org,NewMexicoAuditForce,0.027972027972027972,Connection
AFPP_US,BannonWarRoom,0.0012787723785166241,Connection
AFPP_US,epochtimes,0.0005,Connection
AFPP_US,realKarliBonne,0.0004920049200492004,Connection
AFPP_US,ElectionFraud20_org,0.02247191011235955,Connection
WeTheMedia,blacklistedresearch,0.005698005698005698,Connection
blacklistedresearch,realKarliBonne,0.0002458210422812193,Connection
blacklistedresearch,veryreasonable,0.001017293997965412,Connection
auditthevotepa,joeoltmann,0.0023148148148148147,Connection
OffgridiIreland,Qrashthematrix,0.00033647375504710633,Connection
ArrestsIndictmentsJustice,WeTheMedia,0.0027624309392265192,Connection
HarmonyHope,TheParanormiesPresent,0.015873015873015872,Connection
AltSkull48,HarmonyHope,0.0070921985815602835,Connection
AltSkull48,TheParanormiesPresent,0.04081632653061224,Connection
WARPIGmemes,agentsoftruth,0.010752688172043012,Connection
eckvillefacts,watch547q,0.05555555555555555,Connection
ResistingThyLies,eckvillefacts,0.014285714285714285,Connection
eckvillefacts,whitelaborstrikeww,0.01694915254237288,Connection
eckvillefacts,nixjeelvy,0.022222222222222223,Connection
ResistingThyLies,watch547q,0.017543859649122806,Connection
watch547q,whitelaborstrikeww,0.009433962264150943,Connection
nixjeelvy,watch547q,0.03125,Connection
ResistingThyLies,whitelaborstrikeww,0.012738853503184714,Connection
ResistingThyLies,nixjeelvy,0.011904761904761904,Connection
nixjeelvy,whitelaborstrikeww,0.007518796992481203,Connection
jeffrey_peterson,westcoast_intel,0.00423728813559322,Connection
realKariLake,redpillpharmacist,0.00877963125548727,Connection
VermontAudit,stormypatriotjoe21,0.002066115702479339,Connection
ElectionFraud20_org,stormypatriotjoe21,0.001834862385321101,Connection
ElectionFraud20_org,VermontAudit,0.015151515151515152,Connection
PepeMatter,candlesinthenight,0.008602150537634409,Connection
AltSkull48,stewpeters,0.01639344262295082,Connection
auditthevotepa,realKarliBonne,0.0002465483234714004,Connection
covidvaxinjury,realKarliBonne,0.0004927322000492732,Connection
epochtimes,trumprepublicans,0.003864734299516908,Connection
Blazenherb,theprofessorsrecord,0.0038095238095238095,Connection
patriotforceca,pjwnews,0.001004016064257028,Connection
WashougalMoms,westcoast_intel,0.0051813471502590676,Connection
NTDNews,trumprepublicans,0.008547008547008548,Connection
BannonWarRoom,TheHighWire,0.00041841004184100416,Connection
NewMexicoAuditForce,joeoltmann,0.016293279022403257,Connection
TruthHammer,theprofessorsrecord,0.004518072289156626,Connection
TruthHammer,joeoltmann,0.006482982171799027,Connection
ArrestsIndictmentsJustice,thepeoplesaudit,0.007886435331230283,Connection
lifesitetelegram,thepeoplesaudit,0.0009823182711198428,Connection
ArrestsIndictmentsJustice,lifesitetelegram,0.0008453085376162299,Connection
WeTheMedia,WokeSocieties,0.00477326968973747,Connection
NevsChannel,WeTheMedia,0.01727447216890595,Connection
JuicyFruitForest,thepeoplesaudit,0.008064516129032258,Connection
BannonWarRoom,trumprepublicans,0.0024793388429752068,Connection
stormypatriotjoe21,trumprepublicans,0.0017094017094017094,Connection
Johnnys_hideout,NationalFile,0.05555555555555555,Connection
MurderTheMedia,NationalFile,0.007874015748031496,Connection
Jack_Posobiec,NationalFile,0.0005260389268805891,Connection
Johnnys_hideout,MurderTheMedia,0.008333333333333333,Connection
Jack_Posobiec,Johnnys_hideout,0.0005279831045406547,Connection
Jack_Posobiec,lifesitetelegram,0.002627627627627628,Connection
NTDNews,SGTnewsNetwork,0.0022099447513812156,Connection
infowarslive,nationalpulse,0.006732263076126359,Connection
Not_On_The_Beeb,Vigilant_News,0.0024937655860349127,Connection
Not_On_The_Beeb,VoiceOfWales,0.008130081300813009,Connection
Vigilant_News,VoiceOfWales,0.001841620626151013,Connection
ArrestsIndictmentsJustice,realKariLake,0.006593406593406593,Connection
ArrestsIndictmentsJustice,TheWashingtonPundit,0.007575757575757576,Connection
AmericasAuditForce,ThePrisonersRecord,0.0136986301369863,Connection
AmericasAuditForce,ElectionFraud20_org,0.023255813953488372,Connection
ElectionFraud20_org,ThePrisonersRecord,0.006993006993006993,Connection
joeoltmann,thepeoplesaudit,0.02996845425867508,Connection
BasedDataWV,joeoltmann,0.004784688995215311,Connection
BasedDataWV,thepeoplesaudit,0.004166666666666667,Connection
SSG_Cue,stormypatriotjoe21,0.007366482504604052,Connection
SSG_Cue,veryreasonable,0.003937007874015748,Connection
Johnnys_hideout,WARPIGmemes,0.03125,Connection
jeffrey_peterson,stormypatriotjoe21,0.0019011406844106464,Connection
BannonWarRoom,covidvaxinjury,0.0008543357539513029,Connection
DoctorQsBoomBox,Vigilant_News,0.00303951367781155,Connection
ElectionFraud20_org,Vigilant_News,0.0036363636363636364,Connection
DoctorQsBoomBox,HOTWisconsin,0.0029940119760479044,Connection
DoctorQsBoomBox,ElectionFraud20_org,0.00425531914893617,Connection
ElectionFraud20_org,HOTWisconsin,0.004424778761061947,Connection
ENDHUMANTRAFFICKING,NTDNews,0.004911591355599214,Connection
ENDHUMANTRAFFICKING,RedPillDealer4833,0.001443001443001443,Connection
SpecialQForces,epochtimes,0.0014800197335964479,Connection
FuryRoad_Intel,epochtimes,0.002449779519843214,Connection
followsthewhiterabbit,ladyinfQrmd,0.0009718172983479105,Connection
BannonWarRoom,freestatecolorado,0.00041981528127623844,Connection
BannonWarRoom,rockymountain_intel,0.0012831479897348161,Connection
WeTheMedia,nationalpulse,0.0011376564277588168,Connection
BannonWarRoom,TEXASvsUSA,0.0021008403361344537,Connection
TEXASvsUSA,nationalpulse,0.0013360053440213762,Connection
Jack_Posobiec,SGTnewsNetwork,0.003076923076923077,Connection
SGTnewsNetwork,joeoltmann,0.002074688796680498,Connection
SGTnewsNetwork,TruthHammer,0.007407407407407408,Connection
NevsChannel,SGTnewsNetwork,0.011111111111111112,Connection
Qrashthematrix,mgshowchannel,0.0010309278350515464,Connection
QNewsOfficialTV,westcoast_intel,0.0021436227224008574,Connection
Not_On_The_Beeb,realKarliBonne,0.0011491611123879567,Connection
GAelectionaudit,patriotforceca,0.014388489208633094,Connection
patriotforceca,theprofessorsrecord,0.0021141649048625794,Connection
SoothingWhitePillsChannel,dotconnectinganons,0.002061855670103093,Connection
EnochsNewsBlast,dotconnectinganons,0.004024144869215292,Connection
SoothingWhitePillsChannel,realKarliBonne,0.0002472799208704253,Connection
EnochsNewsBlast,realKarliBonne,0.0007398273736128237,Connection
EnochsNewsBlast,SoothingWhitePillsChannel,0.045454545454545456,Connection
ThePrisonersRecord,candlesinthenight,0.002364066193853428,Connection
candlesinthenight,theprofessorsrecord,0.0037359900373599006,Connection
ALoneRaccoon,candlesinthenight,0.004338394793926247,Connection
ALoneRaccoon,ThePrisonersRecord,0.01015228426395939,Connection
DF_P1,veryreasonable,0.0010471204188481676,Connection
realKarliBonne,usvoterfraud,0.00023934897079942556,Connection
ArizonaAuditLiveFeeds,usvoterfraud,0.0055248618784530384,Connection
ArizonaAuditLiveFeeds,realKarliBonne,0.000980632507967639,Connection
ENDHUMANTRAFFICKING,shaunattwood,0.005291005291005291,Connection
ArizonaAuditLiveFeeds,Jack_Posobiec,0.0005178663904712584,Connection
Fighting4_AZ,redpillpharmacist,0.0012953367875647669,Connection
candlesinthenight,redpillpharmacist,0.011363636363636364,Connection
covid19vaccinevictims,rockymountain_intel,0.003816793893129771,Connection
ArrestsIndictmentsJustice,joeoltmann,0.006150061500615006,Connection
RedPillDealer4833,joeoltmann,0.004333694474539545,Connection
candlesinthenight,veryreasonable,0.010894941634241245,Connection
candlesinthenight,epochtimes,0.003028991778450887,Connection
pjwnews,usvoterfraud,0.0017825311942959,Connection
PatriotArmy,followsthewhiterabbit,0.003924646781789639,Connection
QNewsOfficialTV,joeoltmann,0.0008635578583765112,Connection
BrittRepublican,followsthewhiterabbit,0.0018467220683287165,Connection
PatriotVoiceOfficial,loomeredofficial,0.00929368029739777,Connection
ENDHUMANTRAFFICKING,westcoast_intel,0.00267379679144385,Connection
PatriotArmy,eastcoast_intel,0.006622516556291391,Connection
Qrashthematrix,SSG_Cue,0.0017176228100309172,Connection
TraditionalBritainGroup,sitreports,0.001443001443001443,Connection
TraditionalBritainGroup,madTparty,0.020435967302452316,Connection
EpochTimesAU,epochtimes,0.0010075566750629723,Connection
lauratowler,markacollett,0.072,Connection
QNewsOfficialTV,trumprepublicans,0.002366863905325444,Connection
ElectionFraud20_org,realKariLake,0.0017331022530329288,Connection
ElectionFraud20_org,TheWashingtonPundit,0.0051813471502590676,Connection
DismantlingTheCabal,candlesinthenight,0.0020920502092050207,Connection
NewMexicoAuditForce,nationalpulse,0.001978891820580475,Connection
Richardcitizenjournalists,candlesinthenight,0.0027247956403269754,Connection
AltSkull48,PrivSecGoys,0.00625,Connection
Not_On_The_Beeb,erinhealthnutnews,0.0023094688221709007,Connection
WokeSocieties,redpillpharmacist,0.0068775790921595595,Connection
Jack_Posobiec,TheHighWire,0.001534526854219949,Connection
AussieCossack,stewpeters,0.003745318352059925,Connection
AussieCossack,epochtimes,0.001823985408116735,Connection
epochtimes,stewpeters,0.0019851116625310174,Connection
TraditionalBritainGroup,epochtimes,0.0018925056775170325,Connection
Owen_Shroyer,realKarliBonne,0.00048638132295719845,Connection
ArizonaRedRoots,candlesinthenight,0.0026246719160104987,Connection
candlesinthenight,realKariLake,0.008225616921269096,Connection
Fighting4_AZ,candlesinthenight,0.006263048016701462,Connection
ArizonaRedRoots,realKarliBonne,0.0009818360333824251,Connection
ArizonaRedRoots,realKariLake,0.0018148820326678765,Connection
ArizonaRedRoots,stormypatriotjoe21,0.003861003861003861,Connection
ArizonaRedRoots,Fighting4_AZ,0.017341040462427744,Connection
Fighting4_AZ,realKariLake,0.012422360248447204,Connection
Fighting4_AZ,stormypatriotjoe21,0.0016155088852988692,Connection
Jack_Posobiec,jim_watkins,0.0005282620179609086,Connection
ElectionEducation,Jack_Posobiec,0.0015682174594877157,Connection
Jack_Posobiec,SSG_Cue,0.004627249357326478,Connection
Jack_Posobiec,TheWashingtonPundit,0.0074850299401197605,Connection
ElectionEducation,jim_watkins,0.03225806451612903,Connection
SSG_Cue,jim_watkins,0.014492753623188406,Connection
jim_watkins,realKarliBonne,0.0002472799208704253,Connection
jim_watkins,realKariLake,0.0019305019305019305,Connection
jim_watkins,loomeredofficial,0.004672897196261682,Connection
TruthHammer,jim_watkins,0.004784688995215311,Connection
Cat_The_Great,jim_watkins,0.022727272727272728,Connection
Vigilant_News,jim_watkins,0.0020325203252032522,Connection
TheWashingtonPundit,jim_watkins,0.015037593984962405,Connection
MadisonCawthorn,jim_watkins,0.011235955056179775,Connection
ElectionEducation,SSG_Cue,0.01098901098901099,Connection
ElectionEducation,realKariLake,0.0055762081784386614,Connection
ElectionEducation,loomeredofficial,0.01282051282051282,Connection
ElectionEducation,TruthHammer,0.004329004329004329,Connection
Cat_The_Great,ElectionEducation,0.015151515151515152,Connection
ElectionEducation,Vigilant_News,0.0019455252918287938,Connection
